RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.055,2.129,4.609,0.0,0.0,0.0,4.055,2.129,4.609
0.11,0.082,0.127,0.0,0.0,0.0,0.11,0.082,0.127
2.713,3.852,2.755,,,,2.713,3.852,2.755
