RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.125,5.923,2.318,25.563,55.897,16.819,28.687,61.82,19.137
0.113,0.173,0.109,0.273,0.184,0.319,0.322,0.228,0.362
3.616,2.921,4.702,1.068,0.329,1.897,1.122,0.369,1.892
