RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.741,1.549,0.521,0.0,0.0,0.0,0.741,1.549,0.521
0.059,0.102,0.049,0.0,0.0,0.0,0.059,0.102,0.049
7.962,6.585,9.405,,,,7.962,6.585,9.405
