RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.959,12.48,7.946,0.852,3.813,0.0,9.812,16.293,7.946
0.115,0.215,0.103,0.007,0.03,0.0,0.12,0.235,0.103
1.284,1.723,1.296,0.822,0.787,,1.223,1.442,1.296
