RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.314,2.927,0.849,3.68,7.272,2.647,4.994,10.2,3.496
0.063,0.129,0.052,0.093,0.182,0.092,0.143,0.229,0.14
4.795,4.407,6.125,2.527,2.503,3.476,2.863,2.245,4.005
