RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.566,1.854,2.739,0.0,0.0,0.0,2.566,1.854,2.739
0.084,0.115,0.082,0.0,0.0,0.0,0.084,0.115,0.082
3.274,6.203,2.994,,,,3.274,6.203,2.994
