RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.957,3.467,1.59,0.0,0.0,0.0,1.957,3.467,1.59
0.065,0.134,0.056,0.0,0.0,0.0,0.065,0.134,0.056
3.321,3.865,3.522,,,,3.321,3.865,3.522
