RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.45,5.757,4.074,0.0,0.0,0.0,4.45,5.757,4.074
0.079,0.11,0.074,0.0,0.0,0.0,0.079,0.11,0.074
1.775,1.911,1.816,,,,1.775,1.911,1.816
