RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.213,23.944,3.686,0.0,0.0,0.0,8.213,23.944,3.686
0.145,0.317,0.116,0.0,0.0,0.0,0.145,0.317,0.116
1.765,1.324,3.147,,,,1.765,1.324,3.147
