RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.2,23.799,3.711,0.0,0.0,0.0,8.2,23.799,3.711
0.144,0.315,0.116,0.0,0.0,0.0,0.144,0.315,0.116
1.756,1.324,3.126,,,,1.756,1.324,3.126
