RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
13.945,41.101,6.13,0.0,0.0,0.0,13.945,41.101,6.13
0.113,0.203,0.103,0.0,0.0,0.0,0.113,0.203,0.103
0.81,0.494,1.68,,,,0.81,0.494,1.68
