RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.732,1.528,5.377,0.048,0.285,0.0,4.78,1.814,5.377
0.12,0.109,0.132,0.003,0.018,0.0,0.122,0.12,0.132
2.536,7.134,2.455,6.25,6.316,,2.552,6.615,2.455
