RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
24.489,42.003,20.224,0.599,3.058,0.0,25.088,45.061,20.224
0.265,0.29,0.261,0.002,0.01,0.0,0.264,0.285,0.261
1.082,0.69,1.291,0.334,0.327,,1.052,0.632,1.291
