RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
13.965,41.116,6.152,4.451,19.918,0.0,18.416,61.034,6.152
0.113,0.202,0.104,0.027,0.123,0.0,0.091,0.112,0.104
0.809,0.491,1.691,0.607,0.618,,0.494,0.184,1.691
