RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.601,0.858,4.39,0.103,0.458,0.0,3.703,1.316,4.39
0.087,0.047,0.103,0.006,0.028,0.0,0.089,0.062,0.103
2.416,5.478,2.346,5.825,6.114,,2.403,4.711,2.346
