RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.656,5.878,1.728,0.001,0.0,0.001,2.657,5.878,1.73
0.134,0.229,0.113,0.0,0.0,0.0,0.134,0.229,0.113
5.045,3.896,6.539,0.0,,0.0,5.043,3.896,6.532
