RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.577,1.168,2.982,0.001,0.0,0.002,2.578,1.168,2.984
0.128,0.071,0.147,0.0,0.0,0.0,0.128,0.071,0.147
4.967,6.079,4.93,0.0,,0.0,4.965,6.079,4.926
