RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
12.527,13.808,12.158,11.622,46.588,1.541,24.15,60.397,13.699
0.111,0.128,0.108,0.024,0.097,0.005,0.088,0.041,0.105
0.886,0.927,0.888,0.207,0.208,0.324,0.364,0.068,0.766
