RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.338,0.343,0.336,73.849,75.505,73.372,74.187,75.848,73.709
0.094,0.1,0.092,2.077,2.018,2.095,2.103,2.043,2.121
27.811,29.155,27.381,2.812,2.673,2.855,2.835,2.694,2.878
