RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.254,2.488,3.475,0.0,0.0,0.0,3.254,2.488,3.475
0.096,0.086,0.104,0.0,0.0,0.0,0.096,0.086,0.104
2.95,3.457,2.993,,,,2.95,3.457,2.993
