RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
7.352,30.502,0.69,0.0,0.0,0.0,7.352,30.502,0.69
0.044,0.08,0.045,0.0,0.0,0.0,0.044,0.08,0.045
0.598,0.262,6.522,,,,0.598,0.262,6.522
