RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
42.958,1.208,54.972,0.035,0.158,0.0,42.994,1.366,54.972
0.178,0.04,0.223,0.001,0.006,0.0,0.178,0.042,0.223
0.414,3.311,0.406,2.857,3.797,,0.414,3.075,0.406
