RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
22.57,3.198,27.287,0.006,0.0,0.008,22.576,3.198,27.295
0.242,0.086,0.288,0.0,0.0,0.0,0.242,0.086,0.288
1.072,2.689,1.055,0.0,,0.0,1.072,2.689,1.055
