RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.48,2.88,2.365,30.025,51.24,23.91,32.505,54.121,26.275
0.083,0.096,0.081,0.521,0.319,0.581,0.559,0.363,0.616
3.347,3.333,3.425,1.735,0.623,2.43,1.72,0.671,2.344
