RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.415,5.827,2.72,23.127,58.947,12.8,26.542,64.774,15.52
0.104,0.158,0.1,0.141,0.115,0.17,0.19,0.12,0.223
3.045,2.712,3.676,0.61,0.195,1.328,0.716,0.185,1.437
