RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.385,0.8,0.266,0.0,0.0,0.0,0.385,0.8,0.266
0.035,0.083,0.032,0.0,0.0,0.0,0.035,0.083,0.032
9.091,10.375,12.03,,,,9.091,10.375,12.03
