RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.486,21.275,2.23,0.0,0.0,0.0,6.486,21.275,2.23
0.119,0.299,0.096,0.0,0.0,0.0,0.119,0.299,0.096
1.835,1.405,4.305,,,,1.835,1.405,4.305
