RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.674,1.211,4.382,0.008,0.036,0.0,3.682,1.247,4.382
0.083,0.058,0.096,0.001,0.004,0.0,0.084,0.06,0.096
2.259,4.789,2.191,12.5,11.111,,2.281,4.812,2.191
