RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.665,3.804,2.337,0.0,0.0,0.0,2.665,3.804,2.337
0.107,0.169,0.099,0.0,0.0,0.0,0.107,0.169,0.099
4.015,4.443,4.236,,,,4.015,4.443,4.236
