RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.387,10.67,2.854,0.001,0.0,0.001,4.388,10.67,2.856
0.141,0.333,0.097,0.0,0.0,0.0,0.141,0.333,0.097
3.214,3.121,3.399,0.0,,0.0,3.213,3.121,3.396
