RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
29.394,4.899,36.443,0.0,0.0,0.0,29.394,4.899,36.443
0.17,0.099,0.198,0.0,0.0,0.0,0.17,0.099,0.198
0.578,2.021,0.543,,,,0.578,2.021,0.543
