RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
25.204,2.018,31.876,0.002,0.0,0.003,25.206,2.018,31.879
0.237,0.063,0.296,0.0,0.0,0.0,0.237,0.063,0.296
0.94,3.122,0.929,0.0,,0.0,0.94,3.122,0.929
