RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.412,5.111,2.922,29.599,49.838,23.765,33.011,54.949,26.687
0.132,0.178,0.121,0.538,0.327,0.605,0.574,0.379,0.631
3.869,3.483,4.141,1.818,0.656,2.546,1.739,0.69,2.364
