RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.548,11.077,1.381,0.001,0.0,0.001,3.548,11.077,1.382
0.109,0.312,0.063,0.0,0.0,0.0,0.109,0.312,0.063
3.072,2.817,4.562,0.0,,0.0,3.072,2.817,4.559
