RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.94,10.714,3.279,0.001,0.0,0.001,4.941,10.714,3.28
0.172,0.332,0.14,0.0,0.0,0.0,0.172,0.332,0.14
3.482,3.099,4.27,0.0,,0.0,3.481,3.099,4.268
