RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.18,1.306,3.558,0.0,0.0,0.0,3.18,1.306,3.558
0.114,0.079,0.126,0.0,0.0,0.0,0.114,0.079,0.126
3.585,6.049,3.541,,,,3.585,6.049,3.541
