RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.653,0.68,5.737,0.0,0.0,0.0,4.653,0.68,5.737
0.1,0.041,0.121,0.0,0.0,0.0,0.1,0.041,0.121
2.149,6.029,2.109,,,,2.149,6.029,2.109
