RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
14.997,0.535,18.945,0.0,0.0,0.0,14.997,0.535,18.945
0.201,0.037,0.253,0.0,0.0,0.0,0.201,0.037,0.253
1.34,6.916,1.335,,,,1.34,6.916,1.335
