RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.145,1.391,4.938,0.0,0.0,0.0,4.145,1.391,4.938
0.08,0.062,0.093,0.0,0.0,0.0,0.08,0.062,0.093
1.93,4.457,1.883,,,,1.93,4.457,1.883
