RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.386,3.562,4.623,0.0,0.0,0.0,4.386,3.562,4.623
0.098,0.097,0.102,0.0,0.0,0.0,0.098,0.097,0.102
2.234,2.723,2.206,,,,2.234,2.723,2.206
