RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.47,1.733,5.258,0.0,0.0,0.0,4.47,1.733,5.258
0.095,0.071,0.111,0.0,0.0,0.0,0.095,0.071,0.111
2.125,4.097,2.111,,,,2.125,4.097,2.111
