RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.938,1.45,4.654,0.0,0.0,0.0,3.938,1.45,4.654
0.077,0.064,0.09,0.0,0.0,0.0,0.077,0.064,0.09
1.955,4.414,1.934,,,,1.955,4.414,1.934
