RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.258,1.36,5.091,0.0,0.0,0.0,4.258,1.36,5.091
0.081,0.061,0.096,0.0,0.0,0.0,0.081,0.061,0.096
1.902,4.485,1.886,,,,1.902,4.485,1.886
