RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.288,1.257,10.311,0.0,0.0,0.0,8.288,1.257,10.311
0.095,0.058,0.115,0.0,0.0,0.0,0.095,0.058,0.115
1.146,4.614,1.115,,,,1.146,4.614,1.115
