RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.293,7.179,2.175,0.0,0.0,0.0,3.293,7.179,2.175
0.101,0.167,0.093,0.0,0.0,0.0,0.101,0.167,0.093
3.067,2.326,4.276,,,,3.067,2.326,4.276
