RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.907,1.348,7.219,0.0,0.0,0.0,5.907,1.348,7.219
0.108,0.062,0.132,0.0,0.0,0.0,0.108,0.062,0.132
1.828,4.599,1.829,,,,1.828,4.599,1.829
