RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.403,9.563,4.27,0.0,0.0,0.0,5.403,9.563,4.27
0.125,0.232,0.102,0.0,0.0,0.0,0.125,0.232,0.102
2.314,2.426,2.389,,,,2.314,2.426,2.389
