RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
7.957,16.995,5.356,1.186,5.308,0.0,9.143,22.302,5.356
0.102,0.241,0.08,0.006,0.029,0.0,0.104,0.256,0.08
1.282,1.418,1.494,0.506,0.546,,1.137,1.148,1.494
