RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.755,18.743,5.881,1.096,4.907,0.0,9.852,23.65,5.881
0.123,0.273,0.102,0.006,0.027,0.0,0.124,0.278,0.102
1.405,1.457,1.734,0.547,0.55,,1.259,1.175,1.734
