RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.235,2.607,2.128,32.895,53.887,26.844,35.13,56.494,28.972
0.084,0.096,0.082,0.586,0.355,0.654,0.618,0.395,0.683
3.758,3.682,3.853,1.781,0.659,2.436,1.759,0.699,2.357
