RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.408,5.1,2.92,30.085,50.774,24.122,33.493,55.874,27.042
0.132,0.178,0.121,0.54,0.321,0.609,0.575,0.371,0.635
3.873,3.49,4.144,1.795,0.632,2.525,1.717,0.664,2.348
