RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.379,7.968,3.346,0.0,0.0,0.0,4.379,7.968,3.346
0.102,0.182,0.086,0.0,0.0,0.0,0.102,0.182,0.086
2.329,2.284,2.57,,,,2.329,2.284,2.57
