RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.751,1.424,3.133,0.0,0.0,0.0,2.751,1.424,3.133
0.094,0.068,0.109,0.0,0.0,0.0,0.094,0.068,0.109
3.417,4.775,3.479,,,,3.417,4.775,3.479
