RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
17.189,2.41,21.442,0.001,0.0,0.002,17.19,2.41,21.444
0.174,0.079,0.214,0.0,0.0,0.0,0.174,0.079,0.214
1.012,3.278,0.998,0.0,,0.0,1.012,3.278,0.998
