RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
15.76,50.217,5.844,0.0,0.0,0.0,15.76,50.217,5.844
0.199,0.346,0.165,0.0,0.0,0.0,0.199,0.346,0.165
1.263,0.689,2.823,,,,1.263,0.689,2.823
