RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.164,5.696,3.618,0.0,0.0,0.0,4.164,5.696,3.618
0.099,0.141,0.086,0.0,0.0,0.0,0.099,0.141,0.086
2.378,2.475,2.377,,,,2.378,2.475,2.377
