RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.478,2.971,2.337,0.222,0.992,0.0,2.7,3.963,2.337
0.056,0.07,0.057,0.005,0.021,0.0,0.059,0.081,0.057
2.26,2.356,2.439,2.252,2.117,,2.185,2.044,2.439
