RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.155,9.823,5.098,58.746,69.942,55.518,64.901,79.765,60.616
0.175,0.281,0.153,0.632,0.226,0.78,0.729,0.291,0.859
2.843,2.861,3.001,1.076,0.323,1.405,1.123,0.365,1.417
