RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.942,0.564,2.318,0.012,0.054,0.0,1.953,0.618,2.318
0.059,0.041,0.067,0.001,0.004,0.0,0.059,0.042,0.067
3.038,7.27,2.89,8.333,7.407,,3.021,6.796,2.89
