RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
21.05,45.658,13.968,0.0,0.0,0.0,21.05,45.658,13.968
0.161,0.173,0.167,0.0,0.0,0.0,0.161,0.173,0.167
0.765,0.379,1.196,,,,0.765,0.379,1.196
