RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
22.931,1.508,28.148,0.0,0.0,0.0,22.931,1.508,28.148
0.257,0.054,0.315,0.0,0.0,0.0,0.257,0.054,0.315
1.121,3.581,1.119,,,,1.121,3.581,1.119
