RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
24.335,2.264,29.709,0.0,0.0,0.0,24.335,2.264,29.709
0.273,0.071,0.329,0.0,0.0,0.0,0.273,0.071,0.329
1.122,3.136,1.107,,,,1.122,3.136,1.107
