RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
10.316,40.72,1.566,0.0,0.0,0.0,10.316,40.72,1.566
0.042,0.127,0.036,0.0,0.0,0.0,0.042,0.127,0.036
0.407,0.312,2.299,,,,0.407,0.312,2.299
