RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
12.441,42.887,3.68,0.0,0.0,0.0,12.441,42.887,3.68
0.062,0.123,0.057,0.0,0.0,0.0,0.062,0.123,0.057
0.498,0.287,1.549,,,,0.498,0.287,1.549
